date,sector,k_month,obligors,defaulted,monthly_equivalent_default_rate
2021-09-30,Technology,1,2017,12,0.005949429846306396
2021-09-30,Utilities,1,2400,7,0.002916666666666667
2021-10-31,Basic Materials,1,1416,3,0.00211864406779661
2021-10-31,Capital Goods,1,1529,11,0.007194244604316547
2021-10-31,Consumer,1,1626,5,0.003075030750307503
2021-10-31,Energy,1,1758,19,0.01080773606370876
2021-10-31,Finance,1,1807,15,0.008301051466519093
2021-10-31,Healthcare,1,2005,4,0.00199501246882793
2021-10-31,Technology,1,2228,8,0.003590664272890485
2021-10-31,Utilities,1,2206,6,0.0027198549410698096
2021-11-30,Basic Materials,1,1439,6,0.004169562195969423
2021-11-30,Capital Goods,1,1484,7,0.0047169811320754715
2021-11-30,Consumer,1,1639,5,0.003050640634533252
2021-11-30,Energy,1,1875,9,0.0048
2021-11-30,Finance,1,1952,5,0.0025614754098360654
2021-11-30,Healthcare,1,2024,3,0.0014822134387351778
2021-11-30,Technology,1,2190,6,0.0027397260273972603
2021-11-30,Utilities,1,2298,6,0.0026109660574412533
2021-12-31,Basic Materials,1,1374,5,0.00363901018922853
2021-12-31,Capital Goods,1,1578,2,0.0012674271229404308
2021-12-31,Consumer,1,1574,2,0.0012706480304955528
2021-12-31,Energy,1,1676,2,0.0011933174224343676
2021-12-31,Finance,1,1907,6,0.003146303093864709
2021-12-31,Healthcare,1,1926,5,0.002596053997923157
2021-12-31,Technology,1,2112,4,0.001893939393939394
2021-12-31,Utilities,1,2295,5,0.002178649237472767
2022-01-31,Basic Materials,1,1469,4,0.002722940776038121
2022-01-31,Capital Goods,1,1624,4,0.0024630541871921183
2022-01-31,Consumer,1,1700,3,0.0017647058823529412
2022-01-31,Energy,1,1803,5,0.0027731558513588465
2022-01-31,Finance,1,1837,4,0.002177463255307567
2022-01-31,Healthcare,1,1881,6,0.003189792663476874
2022-01-31,Technology,1,2107,6,0.0028476506881822496
2022-01-31,Utilities,1,2217,7,0.0031574199368516014
2022-02-28,Basic Materials,1,1524,15,0.00984251968503937
2022-02-28,Capital Goods,1,1510,6,0.003973509933774834
2022-02-28,Consumer,1,1676,0,0.0
2022-02-28,Energy,1,1793,12,0.006692693809258227
2022-02-28,Finance,1,1858,8,0.004305705059203444
2022-02-28,Healthcare,1,1938,2,0.0010319917440660474
2022-02-28,Technology,1,2038,2,0.0009813542688910696
2022-02-28,Utilities,1,2274,3,0.0013192612137203166
2022-03-31,Basic Materials,1,1491,5,0.00335345405767941
2022-03-31,Capital Goods,1,1409,2,0.0014194464158978
2022-03-31,Consumer,1,1781,9,0.0050533408197641775
2022-03-31,Energy,1,1909,19,0.00995285489785228
2022-03-31,Finance,1,1800,13,0.007222222222222222
2022-03-31,Healthcare,1,2095,10,0.00477326968973747
2022-03-31,Technology,1,2081,12,0.005766458433445459
2022-03-31,Utilities,1,2259,4,0.0017706949977866313
2022-04-30,Basic Materials,1,1442,4,0.0027739251040221915
2022-04-30,Capital Goods,1,1526,5,0.00327653997378768
2022-04-30,Consumer,1,1536,3,0.001953125
2022-04-30,Energy,1,1641,10,0.006093845216331505
2022-04-30,Finance,1,1850,14,0.0075675675675675675
2022-04-30,Healthcare,1,2068,7,0.0033849129593810446
2022-04-30,Technology,1,2184,14,0.00641025641025641
2022-04-30,Utilities,1,2344,4,0.0017064846416382253
2022-05-31,Basic Materials,1,1388,1,0.0007204610951008645
2022-05-31,Capital Goods,1,1621,3,0.001850709438618137
2022-05-31,Consumer,1,1599,8,0.0050031269543464665
2022-05-31,Energy,1,1937,8,0.004130098089829634
2022-05-31,Finance,1,1992,16,0.008032128514056224
2022-05-31,Healthcare,1,2058,4,0.001943634596695821
2022-05-31,Technology,1,2263,4,0.0017675651789659744
2022-05-31,Utilities,1,2269,5,0.0022036139268400176
2022-06-30,Basic Materials,1,1420,5,0.0035211267605633804
2022-06-30,Capital Goods,1,1602,12,0.00749063670411985
2022-06-30,Consumer,1,1720,5,0.0029069767441860465
2022-06-30,Energy,1,1746,9,0.005154639175257732
2022-06-30,Finance,1,1860,17,0.00913978494623656
2022-06-30,Healthcare,1,2136,6,0.0028089887640449437
2022-06-30,Technology,1,2053,5,0.0024354603019970775
2022-06-30,Utilities,1,2335,4,0.0017130620985010706
2022-07-31,Basic Materials,1,1342,4,0.0029806259314456036
2022-07-31,Capital Goods,1,1562,7,0.004481434058898848
2022-07-31,Consumer,1,1792,11,0.006138392857142857
2022-07-31,Energy,1,1682,8,0.0047562425683709865
2022-07-31,Finance,1,2042,13,0.006366307541625857
2022-07-31,Healthcare,1,2057,2,0.0009722897423432182
2022-07-31,Technology,1,2186,10,0.004574565416285453
2022-07-31,Utilities,1,2157,6,0.0027816411682892906
2022-08-31,Basic Materials,1,1517,4,0.0026367831245880024
2022-08-31,Capital Goods,1,1611,11,0.006828057107386716
2022-08-31,Consumer,1,1578,9,0.005703422053231939
2022-08-31,Energy,1,1829,6,0.0032804811372334607
2022-08-31,Finance,1,1951,19,0.009738595592004101
2022-08-31,Healthcare,1,2129,5,0.0023485204321277596
2022-08-31,Technology,1,2248,8,0.0035587188612099642
2022-08-31,Utilities,1,2238,11,0.004915102770330653
2022-09-30,Basic Materials,1,1397,6,0.004294917680744453
2022-09-30,Capital Goods,1,1537,6,0.003903708523096942
2022-09-30,Consumer,1,1696,3,0.001768867924528302
2022-09-30,Energy,1,1791,10,0.005583472920156337
2022-09-30,Finance,1,1879,17,0.009047365620010643
2022-09-30,Healthcare,1,2050,4,0.001951219512195122
2022-09-30,Technology,1,2093,9,0.004300047778308648
2022-09-30,Utilities,1,2309,8,0.0034647033347769596
2022-10-31,Basic Materials,1,1582,2,0.0012642225031605564
2022-10-31,Capital Goods,1,1568,14,0.008928571428571428
2022-10-31,Consumer,1,1692,7,0.004137115839243499
2022-10-31,Energy,1,1997,7,0.0035052578868302454
2022-10-31,Finance,1,2013,7,0.003477396920019871
2022-10-31,Healthcare,1,1972,1,0.0005070993914807302
2022-10-31,Technology,1,2189,7,0.0031978072179077205
2022-10-31,Utilities,1,2462,5,0.0020308692120227455
2022-11-30,Basic Materials,1,1400,5,0.0035714285714285713
2022-11-30,Capital Goods,1,1509,8,0.005301524188204109
2022-11-30,Consumer,1,1739,4,0.0023001725129384704
2022-11-30,Energy,1,1791,9,0.005025125628140704
2022-11-30,Finance,1,1976,19,0.009615384615384616
2022-11-30,Healthcare,1,2111,2,0.0009474182851729038
2022-11-30,Technology,1,2271,6,0.002642007926023778
2022-11-30,Utilities,1,2275,6,0.0026373626373626374
2022-12-31,Basic Materials,1,1506,2,0.0013280212483399733
2022-12-31,Capital Goods,1,1614,7,0.004337050805452293
2022-12-31,Consumer,1,1648,4,0.0024271844660194173
2022-12-31,Energy,1,1939,14,0.007220216606498195
2022-12-31,Finance,1,1862,18,0.00966702470461869
2022-12-31,Healthcare,1,2067,7,0.003386550556361877
2022-12-31,Technology,1,2276,9,0.003954305799648506
2022-12-31,Utilities,1,2357,3,0.0012728044123886295
2023-01-31,Basic Materials,1,1486,14,0.009421265141318977
2023-01-31,Capital Goods,1,1611,19,0.011793916821849782
2023-01-31,Consumer,1,1688,11,0.006516587677725118
2023-01-31,Energy,1,1926,5,0.002596053997923157
2023-01-31,Finance,1,2018,20,0.009910802775024777
2023-01-31,Healthcare,1,2183,7,0.00320659642693541
2023-01-31,Technology,1,2300,16,0.006956521739130435
2023-01-31,Utilities,1,2210,3,0.0013574660633484162
2023-02-28,Basic Materials,1,1513,5,0.003304692663582287
2023-02-28,Capital Goods,1,1740,15,0.008620689655172414
2023-02-28,Consumer,1,1732,6,0.003464203233256351
2023-02-28,Energy,1,1844,22,0.01193058568329718
2023-02-28,Finance,1,2070,32,0.015458937198067632
2023-02-28,Healthcare,1,2120,4,0.0018867924528301887
2023-02-28,Technology,1,2188,5,0.0022851919561243145
2023-02-28,Utilities,1,2337,9,0.0038510911424903724
2023-03-31,Basic Materials,1,1589,8,0.005034612964128383
2023-03-31,Capital Goods,1,1612,7,0.004342431761786601
2023-03-31,Consumer,1,1680,7,0.004166666666666667
2023-03-31,Energy,1,1926,10,0.005192107995846314
2023-03-31,Finance,1,2072,37,0.017857142857142856
2023-03-31,Healthcare,1,2088,12,0.005747126436781609
2023-03-31,Technology,1,2253,9,0.0039946737683089215
2023-03-31,Utilities,1,2398,8,0.003336113427856547
2023-04-30,Basic Materials,1,1498,2,0.0013351134846461949
2023-04-30,Capital Goods,1,1649,14,0.008489993935718617
2023-04-30,Consumer,1,1784,5,0.002802690582959641
2023-04-30,Energy,1,1884,19,0.010084925690021231
2023-04-30,Finance,1,2181,23,0.01054562127464466
2023-04-30,Healthcare,1,2073,3,0.001447178002894356
2023-04-30,Technology,1,2292,7,0.0030541012216404886
2023-04-30,Utilities,1,2306,5,0.002168256721595837
2023-05-31,Basic Materials,1,1495,10,0.006688963210702341
2023-05-31,Capital Goods,1,1583,6,0.003790271636133923
2023-05-31,Consumer,1,1716,3,0.0017482517482517483
2023-05-31,Energy,1,1821,18,0.009884678747940691
2023-05-31,Finance,1,2193,21,0.009575923392612859
2023-05-31,Healthcare,1,2103,9,0.0042796005706134095
2023-05-31,Technology,1,2318,9,0.003882657463330457
2023-05-31,Utilities,1,2356,8,0.003395585738539898
2023-06-30,Basic Materials,1,1545,8,0.005177993527508091
2023-06-30,Capital Goods,1,1590,10,0.006289308176100629
2023-06-30,Consumer,1,1843,6,0.0032555615843733042
2023-06-30,Energy,1,1771,13,0.007340485601355167
2023-06-30,Finance,1,2011,16,0.007956240676280457
2023-06-30,Healthcare,1,2197,5,0.002275830678197542
2023-06-30,Technology,1,2182,11,0.005041246562786435
2023-06-30,Utilities,1,2333,6,0.002571795970852979
2023-07-31,Basic Materials,1,1552,4,0.002577319587628866
2023-07-31,Capital Goods,1,1680,4,0.002380952380952381
2023-07-31,Consumer,1,1785,2,0.0011204481792717086
2023-07-31,Energy,1,1933,9,0.0046559751681324365
2023-07-31,Finance,1,2066,19,0.009196515004840271
2023-07-31,Healthcare,1,2075,3,0.0014457831325301205
2023-07-31,Technology,1,2130,5,0.002347417840375587
2023-07-31,Utilities,1,2352,10,0.004251700680272109
2023-08-31,Basic Materials,1,1524,4,0.0026246719160104987
2023-08-31,Capital Goods,1,1612,5,0.003101736972704715
2023-08-31,Consumer,1,1848,4,0.0021645021645021645
2023-08-31,Energy,1,1886,5,0.002651113467656416
2023-08-31,Finance,1,2048,13,0.00634765625
2023-08-31,Healthcare,1,2247,5,0.0022251891410769915
2023-08-31,Technology,1,2242,8,0.003568242640499554
2023-08-31,Utilities,1,2360,4,0.001694915254237288
2023-09-30,Basic Materials,1,1498,3,0.0020026702269692926
2023-09-30,Capital Goods,1,1795,10,0.005571030640668524
2023-09-30,Consumer,1,1811,1,0.0005521811154058532
2023-09-30,Energy,1,1895,8,0.004221635883905013
2023-09-30,Finance,1,2152,10,0.004646840148698885
2023-09-30,Healthcare,1,2109,3,0.001422475106685633
2023-09-30,Technology,1,2253,4,0.001775410563692854
2023-09-30,Utilities,1,2272,5,0.0022007042253521128
2023-10-31,Basic Materials,1,1464,4,0.00273224043715847
2023-10-31,Capital Goods,1,1601,6,0.0037476577139287947
2023-10-31,Consumer,1,1831,7,0.0038230475150191155
2023-10-31,Energy,1,2044,6,0.0029354207436399216
2023-10-31,Finance,1,2074,13,0.00626808100289296
2023-10-31,Healthcare,1,2202,0,0.0
2023-10-31,Technology,1,2317,2,0.0008631851532153647
2023-10-31,Utilities,1,2157,3,0.0013908205841446453
2023-11-30,Basic Materials,1,1641,3,0.0018281535648994515
2023-11-30,Capital Goods,1,1705,4,0.002346041055718475
2023-11-30,Consumer,1,1925,4,0.002077922077922078
2023-11-30,Energy,1,2084,15,0.007197696737044146
2023-11-30,Finance,1,1965,11,0.0055979643765903305
2023-11-30,Healthcare,1,2062,5,0.0024248302618816685
2023-11-30,Technology,1,2402,9,0.003746877601998335
2023-11-30,Utilities,1,2305,4,0.0017353579175704988
2023-12-31,Basic Materials,1,1579,7,0.004433185560481318
2023-12-31,Capital Goods,1,1745,3,0.0017191977077363897
2023-12-31,Consumer,1,1665,6,0.0036036036036036037
2023-12-31,Energy,1,1886,13,0.006892895015906681
2023-12-31,Finance,1,2042,13,0.006366307541625857
2023-12-31,Healthcare,1,2274,11,0.004837291116974494
2023-12-31,Technology,1,2212,4,0.0018083182640144665
2023-12-31,Utilities,1,2497,5,0.002002402883460152
2024-01-31,Basic Materials,1,1559,1,0.0006414368184733803
2024-01-31,Capital Goods,1,1716,5,0.002913752913752914
2024-01-31,Consumer,1,1724,3,0.0017401392111368909
2024-01-31,Energy,1,2129,11,0.005166744950681071
2024-01-31,Finance,1,2145,4,0.0018648018648018648
2024-01-31,Healthcare,1,2103,3,0.0014265335235378032
2024-01-31,Technology,1,2314,11,0.004753673292999135
2024-01-31,Utilities,1,2237,5,0.002235136343316942
2024-02-29,Basic Materials,1,1716,9,0.005244755244755245
2024-02-29,Capital Goods,1,1514,10,0.0066050198150594455
2024-02-29,Consumer,1,1809,2,0.001105583195135434
2024-02-29,Energy,1,1878,12,0.006389776357827476
2024-02-29,Finance,1,2011,10,0.004972650422675286
2024-02-29,Healthcare,1,2347,4,0.0017043033659991478
2024-02-29,Technology,1,2207,6,0.002718622564567286
2024-02-29,Utilities,1,2390,1,0.00041841004184100416
2024-03-31,Basic Materials,1,1674,0,0.0
2024-03-31,Capital Goods,1,1730,7,0.004046242774566474
2024-03-31,Consumer,1,1844,11,0.00596529284164859
2024-03-31,Energy,1,1964,9,0.004582484725050916
2024-03-31,Finance,1,2016,9,0.004464285714285714
2024-03-31,Healthcare,1,2190,4,0.0018264840182648401
2024-03-31,Technology,1,2246,2,0.0008904719501335708
2024-03-31,Utilities,1,2314,8,0.003457216940363008
2024-04-30,Basic Materials,1,1619,4,0.0024706609017912293
2024-04-30,Capital Goods,1,1750,5,0.002857142857142857
2024-04-30,Consumer,1,1831,6,0.0032768978700163844
2024-04-30,Energy,1,1999,10,0.0050025012506253125
2024-04-30,Finance,1,2086,5,0.0023969319271332696
2024-04-30,Healthcare,1,2212,3,0.00135623869801085
2024-04-30,Technology,1,2295,4,0.0017429193899782135
2024-04-30,Utilities,1,2360,2,0.000847457627118644
2024-05-31,Basic Materials,1,1719,4,0.002326934264107039
2024-05-31,Capital Goods,1,1852,6,0.0032397408207343412
2024-05-31,Consumer,1,2110,6,0.002843601895734597
2024-05-31,Energy,1,2022,9,0.004451038575667656
2024-05-31,Finance,1,1947,2,0.001027221366204417
2024-05-31,Healthcare,1,2134,4,0.0018744142455482662
2024-05-31,Technology,1,2196,6,0.00273224043715847
2024-05-31,Utilities,1,2247,6,0.0026702269692923898
2024-06-30,Basic Materials,1,1658,6,0.0036188178528347406
2024-06-30,Capital Goods,1,1838,7,0.003808487486398259
2024-06-30,Consumer,1,1856,4,0.0021551724137931034
2024-06-30,Energy,1,2179,6,0.0027535566773749425
2024-06-30,Finance,1,1997,5,0.0025037556334501754
2024-06-30,Healthcare,1,2178,3,0.0013774104683195593
2024-06-30,Technology,1,2349,7,0.002979991485738612
2024-06-30,Utilities,1,2175,7,0.003218390804597701
2024-07-31,Basic Materials,1,1649,7,0.004244996967859308
2024-07-31,Capital Goods,1,1896,6,0.0031645569620253164
2024-07-31,Consumer,1,1732,7,0.0040415704387990765
2024-07-31,Energy,1,2020,15,0.007425742574257425
2024-07-31,Finance,1,2076,14,0.00674373795761079
2024-07-31,Healthcare,1,2152,0,0.0
2024-07-31,Technology,1,2119,3,0.001415762151958471
2024-07-31,Utilities,1,2180,3,0.0013761467889908258
2024-08-31,Basic Materials,1,1664,9,0.005408653846153846
2024-08-31,Capital Goods,1,1850,11,0.005945945945945946
2024-08-31,Consumer,1,1940,2,0.0010309278350515464
2024-08-31,Energy,1,1922,5,0.0026014568158168575
2024-08-31,Finance,1,2072,7,0.0033783783783783786
2024-08-31,Healthcare,1,2073,4,0.001929570670525808
2024-08-31,Technology,1,2119,2,0.0009438414346389807
2024-08-31,Utilities,1,2208,5,0.0022644927536231885
2024-09-30,Basic Materials,1,1716,3,0.0017482517482517483
2024-09-30,Capital Goods,1,1773,4,0.0022560631697687537
2024-09-30,Consumer,1,1930,5,0.0025906735751295338
2024-09-30,Energy,1,2056,3,0.0014591439688715954
2024-09-30,Finance,1,2024,15,0.007411067193675889
2024-09-30,Healthcare,1,2169,2,0.0009220839096357768
2024-09-30,Technology,1,2133,5,0.0023441162681669013
2024-09-30,Utilities,1,2172,2,0.0009208103130755065
2024-10-31,Basic Materials,1,1750,3,0.0017142857142857142
2024-10-31,Capital Goods,1,1809,8,0.004422332780541736
2024-10-31,Consumer,1,1828,7,0.0038293216630196935
2024-10-31,Energy,1,2120,10,0.0047169811320754715
2024-10-31,Finance,1,1942,7,0.003604531410916581
2024-10-31,Healthcare,1,2136,5,0.0023408239700374533
2024-10-31,Technology,1,2142,5,0.002334267040149393
2024-10-31,Utilities,1,2198,3,0.001364877161055505
2024-11-30,Basic Materials,1,1791,15,0.008375209380234505
2024-11-30,Capital Goods,1,1718,7,0.004074505238649592
2024-11-30,Consumer,1,1761,7,0.003975014196479273
2024-11-30,Energy,1,1943,11,0.005661348430262481
2024-11-30,Finance,1,2149,18,0.00837598883201489
2024-11-30,Healthcare,1,2149,6,0.002791996277338297
2024-11-30,Technology,1,2134,8,0.0037488284910965324
2024-11-30,Utilities,1,2345,3,0.001279317697228145
2024-12-31,Basic Materials,1,1745,5,0.0028653295128939827
2024-12-31,Capital Goods,1,1746,10,0.0057273768613974796
2024-12-31,Consumer,1,1947,5,0.0025680534155110425
2024-12-31,Energy,1,2018,12,0.005946481665014866
2024-12-31,Finance,1,2113,20,0.00946521533364884
2024-12-31,Healthcare,1,2081,7,0.003363767419509851
2024-12-31,Technology,1,2168,11,0.00507380073800738
2024-12-31,Utilities,1,2253,7,0.0031069684864624943
2025-01-31,Basic Materials,1,1771,6,0.0033879164313946925
2025-01-31,Capital Goods,1,1715,10,0.0058309037900874635
2025-01-31,Consumer,1,2060,4,0.001941747572815534
2025-01-31,Energy,1,2009,15,0.007466401194624191
2025-01-31,Finance,1,2024,19,0.009387351778656126
2025-01-31,Healthcare,1,2074,3,0.0014464802314368371
2025-01-31,Technology,1,2060,5,0.0024271844660194173
2025-01-31,Utilities,1,2221,7,0.0031517334533993696
2025-02-28,Basic Materials,1,1668,5,0.002997601918465228
2025-02-28,Capital Goods,1,1649,17,0.010309278350515464
2025-02-28,Consumer,1,1914,12,0.006269592476489028
2025-02-28,Energy,1,1969,11,0.00558659217877095
2025-02-28,Finance,1,2049,22,0.010736944851146901
2025-02-28,Healthcare,1,2094,9,0.004297994269340974
2025-02-28,Technology,1,2258,11,0.00487156775907883
2025-02-28,Utilities,1,2118,4,0.0018885741265344666
2025-03-31,Basic Materials,1,1654,14,0.008464328899637243
2025-03-31,Capital Goods,1,2007,11,0.005480817140009965
2025-03-31,Consumer,1,1920,8,0.004166666666666667
2025-03-31,Energy,1,1870,23,0.01229946524064171
2025-03-31,Finance,1,2076,23,0.011078998073217727
2025-03-31,Healthcare,1,2060,4,0.001941747572815534
2025-03-31,Technology,1,2149,10,0.004653327128897162
2025-03-31,Utilities,1,2120,3,0.0014150943396226414
2025-04-30,Basic Materials,1,1791,3,0.0016750418760469012
2025-04-30,Capital Goods,1,1841,6,0.0032590983161325366
2025-04-30,Consumer,1,1891,11,0.005817028027498678
2025-04-30,Energy,1,2087,17,0.008145663632007666
2025-04-30,Finance,1,2124,13,0.006120527306967985
2025-04-30,Healthcare,1,2138,8,0.0037418147801683817
2025-04-30,Technology,1,2034,5,0.0024582104228121925
2025-04-30,Utilities,1,2044,8,0.003913894324853229
2025-05-31,Basic Materials,1,1739,7,0.0040253018976423235
2025-05-31,Capital Goods,1,1678,5,0.0029797377830750892
2025-05-31,Consumer,1,1761,6,0.0034071550255536627
2025-05-31,Energy,1,2044,12,0.005870841487279843
2025-05-31,Finance,1,2191,19,0.00867183934276586
2025-05-31,Healthcare,1,2160,5,0.0023148148148148147
2025-05-31,Technology,1,2185,4,0.0018306636155606408
2025-05-31,Utilities,1,2143,7,0.0032664489034064394
2025-06-30,Basic Materials,1,1639,8,0.004881025015253203
2025-06-30,Capital Goods,1,2049,14,0.006832601268911664
2025-06-30,Consumer,1,1907,6,0.003146303093864709
2025-06-30,Energy,1,1939,17,0.008767405879319236
2025-06-30,Finance,1,2002,14,0.006993006993006993
2025-06-30,Healthcare,1,2082,7,0.0033621517771373678
2025-06-30,Technology,1,2105,7,0.00332541567695962
2025-06-30,Utilities,1,2063,6,0.00290838584585555
2025-07-31,Basic Materials,1,1802,4,0.0022197558268590455
2025-07-31,Capital Goods,1,1888,9,0.004766949152542373
2025-07-31,Consumer,1,1890,5,0.0026455026455026454
2025-07-31,Energy,1,1926,13,0.006749740394600207
2025-07-31,Finance,1,1999,19,0.009504752376188095
2025-07-31,Healthcare,1,2066,8,0.003872216844143272
2025-07-31,Technology,1,2075,5,0.0024096385542168677
2025-07-31,Utilities,1,2133,5,0.0023441162681669013
2025-08-31,Basic Materials,1,1699,16,0.009417304296645085
2025-08-31,Capital Goods,1,1917,6,0.003129890453834116
2025-08-31,Consumer,1,1891,7,0.0037017451084082496
2025-08-31,Energy,1,1913,12,0.006272869837950863
2025-08-31,Finance,1,1937,17,0.008776458440887971
2025-08-31,Healthcare,1,2203,10,0.004539264639128461
2025-08-31,Technology,1,2000,6,0.003
2025-08-31,Utilities,1,2094,6,0.0028653295128939827
2025-09-30,Basic Materials,1,1752,7,0.003995433789954338
2025-09-30,Capital Goods,1,1908,5,0.002620545073375262
2025-09-30,Consumer,1,1887,7,0.0037095919448860626
2025-09-30,Energy,1,1932,11,0.005693581780538302
2025-09-30,Finance,1,2028,11,0.005424063116370809
2025-09-30,Healthcare,1,1995,5,0.002506265664160401
2025-09-30,Technology,1,2048,4,0.001953125
2025-09-30,Utilities,1,2136,2,0.0009363295880149813
2025-10-31,Basic Materials,1,1706,5,0.0029308323563892145
2025-10-31,Capital Goods,1,1809,11,0.006080707573244887
2025-10-31,Consumer,1,1892,3,0.0015856236786469344
2025-10-31,Energy,1,1910,7,0.0036649214659685864
2025-10-31,Finance,1,1994,6,0.003009027081243731
2025-10-31,Healthcare,1,2037,2,0.0009818360333824251
2025-10-31,Technology,1,2135,7,0.003278688524590164
2025-10-31,Utilities,1,2106,3,0.0014245014245014246
2025-11-30,Basic Materials,1,1671,4,0.0023937761819269898
2025-11-30,Capital Goods,1,1891,5,0.0026441036488630354
2025-11-30,Consumer,1,1733,2,0.001154068090017311
2025-11-30,Energy,1,1993,12,0.006021073758153537
2025-11-30,Finance,1,1970,10,0.005076142131979695
2025-11-30,Healthcare,1,2008,4,0.00199203187250996
2025-11-30,Technology,1,2016,9,0.004464285714285714
2025-11-30,Utilities,1,2177,3,0.0013780431786862655
2025-12-31,Basic Materials,1,1761,7,0.003975014196479273
2025-12-31,Capital Goods,1,1845,8,0.004336043360433604
2025-12-31,Consumer,1,1764,4,0.0022675736961451248
2025-12-31,Energy,1,1999,13,0.0065032516258129065
2025-12-31,Finance,1,2045,14,0.006845965770171149
2025-12-31,Healthcare,1,1975,9,0.004556962025316456
2025-12-31,Technology,1,2062,7,0.0033947623666343357
2025-12-31,Utilities,1,2037,1,0.0004909180166912126
2000-01-31,Basic Materials,3,4890,24,0.0049079754601227
2000-01-31,Capital Goods,3,5066,19,0.003750493485984998
2000-01-31,Consumer,3,5526,13,0.002352515381831343
2000-01-31,Energy,3,6001,39,0.006498916847192135
2000-01-31,Finance,3,6129,34,0.005547397617882199
2000-01-31,Healthcare,3,6417,15,0.0023375409069658717
2000-01-31,Technology,3,6689,19,0.0028404843773359245
2000-01-31,Utilities,3,7065,17,0.0024062278839348905
2000-04-30,Basic Materials,3,4970,10,0.002012072434607646
2000-04-30,Capital Goods,3,5189,28,0.005396030063596069
2000-04-30,Consumer,3,5803,17,0.002929519214199552
2000-04-30,Energy,3,6033,17,0.0028178352395159954
2000-04-30,Finance,3,6050,28,0.004628099173553719
2000-04-30,Healthcare,3,6611,19,0.00287399788231735
2000-04-30,Technology,3,6576,17,0.0025851581508515814
2000-04-30,Utilities,3,6818,21,0.003080082135523614
2000-07-31,Basic Materials,3,5004,12,0.002398081534772182
2000-07-31,Capital Goods,3,5427,11,0.002026902524414962
2000-07-31,Consumer,3,5768,17,0.0029472954230235784
2000-07-31,Energy,3,5584,13,0.002328080229226361
2000-07-31,Finance,3,6430,20,0.003110419906687403
2000-07-31,Healthcare,3,6147,17,0.0027655767040832926
2000-07-31,Technology,3,6544,8,0.0012224938875305623
2000-07-31,Utilities,3,6633,10,0.0015076134479119555
2000-10-31,Basic Materials,3,5114,6,0.0011732499022291747
2000-10-31,Capital Goods,3,5547,18,0.003244997295835587
2000-10-31,Consumer,3,5812,16,0.0027529249827942187
2000-10-31,Energy,3,5956,24,0.004029550033579583
2000-10-31,Finance,3,6263,25,0.003991697269679068
2000-10-31,Healthcare,3,6303,16,0.0025384737426622245
2000-10-31,Technology,3,6315,15,0.0023752969121140144
2000-10-31,Utilities,3,6681,15,0.00224517287831163
2001-01-31,Basic Materials,3,4982,14,0.0028101164191087916
2001-01-31,Capital Goods,3,5307,21,0.00395703787450537
2001-01-31,Consumer,3,5826,10,0.0017164435290078957
2001-01-31,Energy,3,5797,14,0.002415042263239607
2001-01-31,Finance,3,6147,33,0.005368472425573451
2001-01-31,Healthcare,3,6192,12,0.001937984496124031
2001-01-31,Technology,3,6368,23,0.0036118090452261307
2001-01-31,Utilities,3,6483,19,0.002930741940459664
2001-04-30,Basic Materials,3,5183,15,0.002894076789504148
2001-04-30,Capital Goods,3,5353,16,0.0029889781430973285
2001-04-30,Consumer,3,5798,16,0.0027595722662987236
2001-04-30,Energy,3,5902,19,0.0032192477126397833
2001-04-30,Finance,3,6145,35,0.005695687550854353
2001-04-30,Healthcare,3,6249,12,0.0019203072491598655
2001-04-30,Technology,3,6451,10,0.0015501472639900791
2001-04-30,Utilities,3,6321,14,0.0022148394241417496
2001-07-31,Basic Materials,3,5147,6,0.0011657276083155237
2001-07-31,Capital Goods,3,5446,11,0.0020198310686742565
2001-07-31,Consumer,3,5853,20,0.0034170510849137197
2001-07-31,Energy,3,5805,17,0.0029285099052540915
2001-07-31,Finance,3,6026,30,0.004978426817125788
2001-07-31,Healthcare,3,6126,30,0.004897159647404506
2001-07-31,Technology,3,6222,12,0.0019286403085824494
2001-07-31,Utilities,3,6194,12,0.0019373587342589602
2001-10-31,Basic Materials,3,5280,7,0.0013257575757575758
2001-10-31,Capital Goods,3,5362,15,0.0027974636329727715
2001-10-31,Consumer,3,5563,17,0.0030559050871831746
2001-10-31,Energy,3,5806,40,0.006889424733034792
2001-10-31,Finance,3,5722,44,0.007689619014330654
2001-10-31,Healthcare,3,6096,13,0.00213254593175853
2001-10-31,Technology,3,5906,12,0.002031832035218422
2001-10-31,Utilities,3,5947,14,0.0023541281318311754
2002-01-31,Basic Materials,3,5198,23,0.004424778761061947
2002-01-31,Capital Goods,3,5522,20,0.003621876131836291
2002-01-31,Consumer,3,5842,17,0.002909962341663814
2002-01-31,Energy,3,5738,44,0.007668177065179505
2002-01-31,Finance,3,5954,30,0.0050386294927779645
2002-01-31,Healthcare,3,5998,12,0.0020006668889629878
2002-01-31,Technology,3,6113,21,0.0034353018158023883
2002-01-31,Utilities,3,5929,15,0.0025299375948726597
2002-04-30,Basic Materials,3,5330,18,0.003377110694183865
2002-04-30,Capital Goods,3,5305,22,0.0041470311027332705
2002-04-30,Consumer,3,5593,29,0.005185052744502056
2002-04-30,Energy,3,5670,45,0.007936507936507936
2002-04-30,Finance,3,5751,46,0.007998608937576073
2002-04-30,Healthcare,3,5910,24,0.0040609137055837565
